lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,E0,E1,E2,E3,E4,E5,gap01,gap12,gap23,gap34,gap45,min_gap,status
0.1,0.014445999085429873,0.930696823625976,0.930696823625976,0.9903779482463486,0.976070949311752,0.012144418919425115,0.030644609781083014,7.595313914730232,8.575263782615515,8.587874550716094,8.602066800832352,8.61399302638456,9.565278393681844,0.9799498678852832,0.01261076810057915,0.01419225011625791,0.011926225552207015,0.9512853672972845,0.011926225552207015,✓
0.15625,0.032650691729876336,0.930696823625976,0.930696823625976,0.9774904529017556,0.9455747134551632,0.02878486821971391,0.07194736408766278,7.5887664392336545,8.56308709146268,8.579374281161497,8.596223597383297,8.610986992421306,9.54654936311863,0.974320652229026,0.016287189698816817,0.016849316221799526,0.014763395038009719,0.9355623706973226,0.014763395038009719,✓
0.21250000000000002,0.05449777815461465,0.930696823625976,0.930696823625976,0.9607434368138816,0.9083850541308967,0.051075762896056115,0.12606843520333522,7.579325583791601,8.545584727596573,8.56716238009777,8.587847077065831,8.606640057383268,9.519665720577983,0.9662591438049724,0.02157765250119681,0.02068469696806119,0.01879298031743737,0.9130256631947145,0.01879298031743737,~
0.26875000000000004,0.07717808707301,0.930696823625976,0.930696823625976,0.9416024155516548,0.8689313423360526,0.077524206984606,0.1885486391128148,7.566971086207526,8.522798042092576,8.551260374934166,8.576949862462067,8.600929210129753,9.486184872932807,0.9558269558850503,0.028462332841590054,0.025689487527900567,0.023979347667685502,0.8852556628030541,0.023979347667685502,~
0.32500000000000007,0.09863459804918984,0.930696823625976,0.930696823625976,0.9214603326449027,0.8305724631161999,0.10654238789864937,0.25498608551283103,7.5516766920525775,8.494784175526425,8.531695942860875,8.563541816953652,8.59382421213711,9.447339802342597,0.9431074834738471,0.03691176733445012,0.03184587409277739,0.03028239518345721,0.8535155902054878,0.03028239518345721,~
0.3812500000000001,0.11765246950752906,0.930696823625976,0.930696823625976,0.9014807965632716,0.7954193546339883,0.13660746270513288,0.32149809432935733,7.5334102985291205,8.461610807882384,8.50850260310385,8.54763290943493,8.585287437582092,9.403786375460683,0.928200509353263,0.046891795221466026,0.03913030633107972,0.03765452814716319,0.8184989378785907,0.03765452814716319,✗
0.4375,0.13368509953806906,0.930696823625976,0.930696823625976,0.882538132238666,0.7645559341841983,0.16636939452035004,0.38493597277978553,7.5121341246607285,8.423352816141854,8.481719363289558,8.529233958993567,8.575273680981075,9.355815927632399,0.9112186914811256,0.058366547147704395,0.0475145957040084,0.046039721987508386,0.7805422466513239,0.046039721987508386,✗
0.49375,0.14661339143952268,0.930696823625976,0.930696823625976,0.8652305126375375,0.7383761328027914,0.19470170866899378,0.4429041236139945,7.487804903829938,8.380089978840829,8.451390332417782,8.508356268145237,8.563729936269352,9.303530184427467,0.892285075010891,0.07130035357695341,0.056965935727454564,0.05537366812411548,0.7398002481581152,0.05537366812411548,✗
0.55,0.15654321576308228,0.930696823625976,0.930696823625976,0.8499327392034198,0.7168815350261913,0.22070461266327268,0.49366326781499686,7.460374094557089,8.331905152806044,8.417564312462643,8.485010848478144,8.550595152672846,9.24694709515045,0.871531058248955,0.08565915965659876,0.06744653601550077,0.06558430419470263,0.6963519424776035,0.06558430419470263,✗
0.5750000000000001,0.16004399684198745,0.930696823625976,0.930696823625976,0.8438395232803946,0.708788073281363,0.23132431050476485,0.5135736930688952,7.447173213220789,8.308931829781336,8.40142177255987,8.473845630831182,8.544228935959907,9.220418751467024,0.8617586165605475,0.09248994277853306,0.07242385827131237,0.07038330512872548,0.6761898155071169,0.07038330512872548,✗
0.6000000000000001,0.16300959859481357,0.930696823625976,0.930696823625976,0.8381988775128638,0.7015644149468686,0.2412928584550823,0.5317323304441914,7.433344135814397,8.285010378780274,8.38460381393663,8.462195672109965,8.537528225752814,9.19304129949234,0.8516662429658775,0.09959343515635588,0.07759185817333503,0.07533255364284841,0.6555130737395256,0.07533255364284841,✗
0.625,0.16545820439415848,0.930696823625976,0.930696823625976,0.8330193977743928,0.6951895039931385,0.25056529696627583,0.5480708753800999,7.418881664397135,8.260148238857077,8.36711549096913,8.450061616726336,8.53048605543742,9.164816293397084,0.8412665744599419,0.10696725211205305,0.08294612575720528,0.08042443871108418,0.6343302379596647,0.08042443871108418,✗
0.65,0.5007403257248332,0.930696823625976,1.2409290981679681,0.8283073065767266,0.6896428716068129,0.2591017428858232,0.5625323286349636,7.403780421686447,8.23435282466572,8.348961993910043,8.437443993424388,8.523095114895256,9.135746643835649,0.8305724029792731,0.11460916924432318,0.08848199951434488,0.08565112147086751,0.6126515289403933,0.08565112147086751,✗
0.675,0.5022051686173142,0.930696823625976,1.2409290981679681,0.8240669797487483,0.6849052764816502,0.2668669910558914,0.5750698934913075,7.388034855417803,8.207631512722424,8.330148641773306,8.42434319903609,8.51534774621246,9.105836757439372,0.8195966573046212,0.12251712905088219,0.09419455726278336,0.09100454717636985,0.5904890112269126,0.09100454717636985,✗
0.7000000000000001,0.5032004944540803,0.930696823625976,1.2409290981679681,0.8203013204546394,0.6809590638854098,0.27383029117545094,0.585646320452454,7.3716392427802475,8.179991629910335,8.310680875308027,8.410759482354573,8.507235939648712,9.075092590785482,0.8083523871300873,0.13068924539769178,0.10007860704654625,0.09647645729413945,0.5678566511367702,0.09647645729413945,✗
0.7250000000000001,0.5037392793398029,0.930696823625976,1.2409290981679681,0.8170119823916644,0.6777882826335919,0.2799653211215293,0.594233711363438,7.354587694938637,8.151440444174515,8.29056425007032,8.396692928175616,8.498751329956768,9.043521638058824,0.7968527492358781,0.13912380589580486,0.10612867810529636,0.10205840178115189,0.5447703081020556,0.10205840178115189,✗
0.75,0.5038331526725609,0.930696823625976,1.2409290981679681,0.8141994464571352,0.6753785879300946,0.2852503682472208,0.600813784060003,7.336874161658995,8.121985157329839,8.269804429600164,8.382143441564564,8.489885193157033,9.01113287022825,0.7851109956708431,0.14781927227032554,0.11233901196439966,0.10774175159246902,0.5212476770712176,0.10774175159246902,✗
0.775,0.5034926046654348,0.930696823625976,1.2409290981679681,0.8118629568192715,0.673716947665379,0.2896687205649438,0.605378589378827,7.318492436059732,8.091632899882983,8.248407178707527,8.367110732416085,8.48062844388732,8.977936641467299,0.7731404638232506,0.1567742788245443,0.11870355370855812,0.1135177114712338,0.49730819757997935,0.1135177114712338,✗
0.8,0.5027272942135359,0.930696823625976,1.2409290981679681,0.810000323443909,0.6727911603415002,0.29320926031896843,0.6079316639141275,7.299436159518585,8.060390727752107,8.226378356870624,8.351594300383766,8.470971633465727,8.943944576007947,0.7609545682335224,0.16598762911851672,0.12521594351314214,0.1193773330819603,0.47297294254222066,0.1193773330819603,✗
1.0333333333333334,0.1893711977898841,0.930696823625976,0.6204645490839841,0.8135608559178753,0.6964388977053816,0.28645543650170513,0.5448451818508195,7.087813910253099,7.727127746153621,7.991431390669403,8.183218398789448,8.359625281262732,8.590962699165203,0.6393138359005217,0.26430364451578203,0.1917870081200448,0.17640688247328384,0.23133741790247164,0.17640688247328384,✗
1.2666666666666666,0.6412579677082972,1.2409290981679681,0.31023227454199204,0.8328033923723981,0.7422426589863992,0.25095450072452086,0.4340853659731581,6.811018776434832,7.322334923894647,7.70711152832251,7.9707219628735855,8.183440692109983,8.20296138383872,0.5113161474598149,0.3847766044278629,0.2636104345510759,0.21271872923639723,0.019520691728736494,0.019520691728736494,✗
1.5,0.7995452921810184,0.930696823625976,1.5511613727099602,0.8073641676568194,0.7000827267690426,0.29824805221146344,0.5355032729758737,6.4629478178483275,6.851277225100348,7.378713063315417,7.710238175555316,7.737001421563443,7.99007349286347,0.38832940725202025,0.5274358382150695,0.3315251122398992,0.02676324600812663,0.25307207130002674,0.02676324600812663,✗
